call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard,call_type
279,04/01/2021,133,"5:53:17 PM","5:53:17 PM","5:54:29 PM",0,71,TRUE,0
280,04/01/2021,134,"5:54:12 PM","5:54:12 PM","5:59:57 PM",0,345,TRUE,0
281,04/01/2021,135,"5:55:40 PM","5:55:40 PM","5:58:18 PM",0,158,TRUE,1
282,05/01/2021,1,"8:00:00 AM","8:00:00 AM","8:04:43 AM",0,283,TRUE,0
283,05/01/2021,2,"8:02:17 AM","8:02:17 AM","8:05:49 AM",0,211,TRUE,2
284,05/01/2021,3,"8:06:13 AM","8:06:13 AM","8:07:57 AM",0,104,TRUE,0
285,05/01/2021,4,"8:09:16 AM","8:09:16 AM","8:11:09 AM",0,112,TRUE,1
286,05/01/2021,5,"8:10:48 AM","8:10:48 AM","8:11:43 AM",0,55,TRUE,1
287,05/01/2021,6,"8:12:40 AM","8:12:40 AM","8:12:54 AM",0,14,TRUE,1
288,05/01/2021,7,"8:14:29 AM","8:14:29 AM","8:24:27 AM",0,598,TRUE,0
289,05/01/2021,8,"8:17:41 AM","8:17:41 AM","8:18:34 AM",0,53,TRUE,1
290,05/01/2021,9,"8:21:26 AM","8:21:26 AM","8:28:55 AM",0,450,TRUE,1
291,05/01/2021,10,"8:25:31 AM","8:25:31 AM","8:26:27 AM",0,56,TRUE,0
292,05/01/2021,11,"8:34:24 AM","8:34:24 AM","8:39:34 AM",0,310,TRUE,1
293,05/01/2021,12,"8:45:50 AM","8:45:50 AM","8:53:10 AM",0,439,TRUE,1
294,05/01/2021,13,"8:48:28 AM","8:48:28 AM","8:50:43 AM",0,135,TRUE,2
295,05/01/2021,14,"8:54:54 AM","8:54:54 AM","8:55:17 AM",0,23,TRUE,1
296,05/01/2021,15,"9:03:10 AM","9:03:10 AM","9:08:13 AM",0,302,TRUE,1
297,05/01/2021,16,"9:04:31 AM","9:04:31 AM","9:06:52 AM",0,140,TRUE,0
298,05/01/2021,17,"9:07:26 AM","9:07:26 AM","9:15:20 AM",0,474,TRUE,1
299,05/01/2021,18,"9:10:15 AM","9:10:15 AM","9:12:17 AM",0,122,TRUE,0
300,05/01/2021,19,"9:17:55 AM","9:17:55 AM","9:31:25 AM",0,810,TRUE,1
301,05/01/2021,20,"9:19:12 AM","9:19:12 AM","9:20:23 AM",0,70,TRUE,2
302,05/01/2021,21,"9:23:04 AM","9:23:04 AM","9:25:52 AM",0,168,TRUE,2
303,05/01/2021,22,"9:24:38 AM","9:24:38 AM","9:25:26 AM",0,47,TRUE,2
304,05/01/2021,23,"9:39:30 AM","9:39:30 AM","9:39:37 AM",0,8,TRUE,1
305,05/01/2021,24,"9:39:33 AM","9:39:33 AM","9:43:46 AM",0,253,TRUE,0
306,05/01/2021,25,"9:40:06 AM","9:40:06 AM","9:58:30 AM",0,1104,TRUE,1
307,05/01/2021,26,"9:53:25 AM","9:53:25 AM","10:05:47 AM",0,743,TRUE,1
308,05/01/2021,27,"10:00:04 AM","10:00:04 AM","10:00:04 AM",0,0,TRUE,0
309,05/01/2021,28,"10:00:15 AM","10:00:15 AM","10:00:38 AM",0,23,TRUE,1
310,05/01/2021,29,"10:02:42 AM","10:02:42 AM","10:07:40 AM",0,298,TRUE,1
311,05/01/2021,30,"10:08:14 AM","10:08:14 AM","10:09:05 AM",0,50,TRUE,0
312,05/01/2021,31,"10:12:14 AM","10:12:14 AM","10:15:42 AM",0,208,TRUE,1
313,05/01/2021,32,"10:16:34 AM","10:16:34 AM","10:18:42 AM",0,128,TRUE,0
314,05/01/2021,33,"10:17:42 AM","10:17:42 AM","10:40:18 AM",0,1356,TRUE,1
315,05/01/2021,34,"10:22:28 AM","10:22:28 AM","10:27:28 AM",0,300,TRUE,1
316,05/01/2021,35,"10:26:45 AM","10:26:45 AM","10:30:02 AM",0,197,TRUE,1
317,05/01/2021,36,"10:39:38 AM","10:39:38 AM","10:40:28 AM",0,49,TRUE,2
318,05/01/2021,37,"10:41:03 AM","10:41:03 AM","10:42:02 AM",0,59,TRUE,1
319,05/01/2021,38,"10:47:01 AM","10:47:01 AM","10:49:57 AM",0,175,TRUE,2
320,05/01/2021,39,"10:50:33 AM","10:50:33 AM","10:51:35 AM",0,63,TRUE,1
321,05/01/2021,40,"10:53:04 AM","10:53:04 AM","10:56:11 AM",0,187,TRUE,1
322,05/01/2021,41,"10:55:54 AM","10:55:54 AM","11:03:41 AM",0,467,TRUE,2
323,05/01/2021,42,"10:56:36 AM","10:56:36 AM","11:00:14 AM",0,218,TRUE,0
324,05/01/2021,43,"11:03:34 AM","11:03:34 AM","11:05:29 AM",0,115,TRUE,1
325,05/01/2021,44,"11:07:10 AM","11:07:10 AM","11:11:49 AM",0,279,TRUE,1
326,05/01/2021,45,"11:13:18 AM","11:13:18 AM","11:15:40 AM",0,142,TRUE,1
327,05/01/2021,46,"11:14:17 AM","11:14:17 AM","11:26:37 AM",0,740,TRUE,1
328,05/01/2021,47,"11:26:40 AM","11:26:40 AM","11:30:48 AM",0,248,TRUE,2
329,05/01/2021,48,"11:27:43 AM","11:27:43 AM","11:29:25 AM",0,102,TRUE,0
330,05/01/2021,49,"11:28:44 AM","11:28:44 AM","11:38:15 AM",0,571,TRUE,2
331,05/01/2021,50,"11:31:59 AM","11:31:59 AM","11:45:27 AM",0,807,TRUE,0
332,05/01/2021,51,"11:33:46 AM","11:33:46 AM","11:40:54 AM",0,428,TRUE,1
333,05/01/2021,52,"11:37:00 AM","11:37:00 AM","11:37:52 AM",0,53,TRUE,1
334,05/01/2021,53,"11:38:00 AM","11:38:00 AM","11:41:31 AM",0,211,TRUE,1
335,05/01/2021,54,"11:45:14 AM","11:45:14 AM","11:48:12 AM",0,178,TRUE,2
336,05/01/2021,55,"11:49:06 AM","11:49:06 AM","11:56:33 AM",0,447,TRUE,0
337,05/01/2021,56,"11:51:24 AM","11:51:24 AM","11:53:21 AM",0,116,TRUE,1
338,05/01/2021,57,"12:00:12 PM","12:00:12 PM","12:06:41 PM",0,389,TRUE,1
339,05/01/2021,58,"12:02:47 PM","12:02:47 PM","12:10:19 PM",0,452,TRUE,2
340,05/01/2021,59,"12:05:30 PM","12:05:30 PM","12:05:46 PM",0,17,TRUE,1
341,05/01/2021,60,"12:17:58 PM","12:17:58 PM","12:18:18 PM",0,20,TRUE,0
342,05/01/2021,61,"12:20:38 PM","12:20:38 PM","12:26:08 PM",0,330,TRUE,1
343,05/01/2021,62,"12:24:10 PM","12:24:10 PM","12:26:34 PM",0,143,TRUE,0
344,05/01/2021,63,"12:30:33 PM","12:30:33 PM","12:31:15 PM",0,42,TRUE,1
345,05/01/2021,64,"12:33:40 PM","12:33:40 PM","12:34:07 PM",0,27,TRUE,1
346,05/01/2021,65,"12:34:01 PM","12:34:01 PM","12:34:59 PM",0,58,TRUE,0
347,05/01/2021,66,"12:45:30 PM","12:45:30 PM","12:54:44 PM",0,554,TRUE,1
348,05/01/2021,67,"12:45:52 PM","12:45:52 PM","12:49:08 PM",0,196,TRUE,2
349,05/01/2021,68,"12:46:04 PM","12:46:04 PM","12:47:03 PM",0,60,TRUE,0
350,05/01/2021,69,"12:47:06 PM","12:47:06 PM","1:01:23 PM",0,857,TRUE,1
351,05/01/2021,70,"12:51:30 PM","12:51:30 PM","12:51:33 PM",0,3,TRUE,1
352,05/01/2021,71,"12:55:10 PM","12:55:10 PM","12:55:53 PM",0,42,TRUE,0
353,05/01/2021,72,"12:58:44 PM","12:58:44 PM","1:00:52 PM",0,128,TRUE,1
354,05/01/2021,73,"1:04:03 PM","1:04:03 PM","1:08:24 PM",0,262,TRUE,1
355,05/01/2021,74,"1:07:55 PM","1:07:55 PM","1:08:54 PM",0,60,TRUE,1
356,05/01/2021,75,"1:09:09 PM","1:09:09 PM","1:09:38 PM",0,30,TRUE,1
357,05/01/2021,76,"1:14:39 PM","1:14:39 PM","1:16:11 PM",0,92,TRUE,0
358,05/01/2021,77,"1:15:29 PM","1:15:29 PM","1:18:44 PM",0,196,TRUE,2
359,05/01/2021,78,"1:16:05 PM","1:16:05 PM","1:17:53 PM",0,108,TRUE,1
360,05/01/2021,79,"1:17:17 PM","1:17:17 PM","1:21:36 PM",0,259,TRUE,2
361,05/01/2021,80,"1:20:05 PM","1:20:05 PM","1:21:17 PM",0,72,TRUE,2
362,05/01/2021,81,"1:21:24 PM","1:21:24 PM","1:21:57 PM",0,33,TRUE,1
363,05/01/2021,82,"1:21:45 PM","1:21:45 PM","1:22:09 PM",0,24,TRUE,1
364,05/01/2021,83,"1:23:20 PM","1:23:20 PM","1:24:26 PM",0,66,TRUE,2
365,05/01/2021,84,"1:37:03 PM","1:37:03 PM","1:42:26 PM",0,323,TRUE,1
366,05/01/2021,85,"1:37:14 PM","1:37:14 PM","1:45:11 PM",0,477,TRUE,0
367,05/01/2021,86,"1:39:45 PM","1:39:45 PM","1:40:16 PM",0,31,TRUE,1
368,05/01/2021,87,"1:46:55 PM","1:46:55 PM","1:48:12 PM",0,77,TRUE,1
369,05/01/2021,88,"2:09:44 PM","2:09:44 PM","2:13:37 PM",0,233,TRUE,0
370,05/01/2021,89,"2:16:56 PM","2:16:56 PM","2:18:48 PM",0,112,TRUE,1
371,05/01/2021,90,"2:18:30 PM","2:18:30 PM","2:18:54 PM",0,25,TRUE,2
372,05/01/2021,91,"2:23:17 PM","2:23:17 PM","2:37:07 PM",0,830,TRUE,1
373,05/01/2021,92,"2:25:25 PM","2:25:25 PM","2:26:00 PM",0,35,TRUE,1
374,05/01/2021,93,"2:28:42 PM","2:28:42 PM","2:30:25 PM",0,103,TRUE,1
375,05/01/2021,94,"2:31:26 PM","2:31:26 PM","2:36:53 PM",0,327,TRUE,0
376,05/01/2021,95,"2:36:38 PM","2:36:38 PM","2:39:33 PM",0,175,TRUE,0
377,05/01/2021,96,"2:39:05 PM","2:39:05 PM","2:40:44 PM",0,100,TRUE,0
378,05/01/2021,97,"2:45:17 PM","2:45:17 PM","2:54:08 PM",0,531,TRUE,2
379,05/01/2021,98,"2:45:20 PM","2:45:20 PM","2:49:37 PM",0,256,TRUE,0
380,05/01/2021,99,"2:49:46 PM","2:49:46 PM","2:52:12 PM",0,145,TRUE,0
381,05/01/2021,100,"2:51:48 PM","2:51:48 PM","3:12:01 PM",0,1213,TRUE,1
382,05/01/2021,101,"2:52:36 PM","2:52:36 PM","3:00:10 PM",0,455,TRUE,2
383,05/01/2021,102,"2:57:50 PM","2:57:50 PM","3:06:01 PM",0,490,TRUE,2
384,05/01/2021,103,"2:59:24 PM","2:59:24 PM","3:02:29 PM",0,185,TRUE,2
385,05/01/2021,104,"3:01:11 PM","3:01:11 PM","3:04:17 PM",0,187,TRUE,2
386,05/01/2021,105,"3:01:33 PM","3:02:29 PM","3:02:58 PM",56,29,TRUE,0
387,05/01/2021,106,"3:07:16 PM","3:07:16 PM","3:11:36 PM",0,260,TRUE,1
388,05/01/2021,107,"3:10:06 PM","3:10:06 PM","3:11:55 PM",0,109,TRUE,1
389,05/01/2021,108,"3:18:58 PM","3:18:58 PM","3:22:24 PM",0,206,TRUE,2
390,05/01/2021,109,"3:19:12 PM","3:19:12 PM","3:20:17 PM",0,65,TRUE,2
391,05/01/2021,110,"3:30:24 PM","3:30:24 PM","3:33:41 PM",0,196,TRUE,1
392,05/01/2021,111,"3:33:01 PM","3:33:01 PM","3:37:56 PM",0,295,TRUE,1
393,05/01/2021,112,"3:42:17 PM","3:42:17 PM","3:47:37 PM",0,321,TRUE,0
394,05/01/2021,113,"3:58:20 PM","3:58:20 PM","4:04:58 PM",0,398,TRUE,2
395,05/01/2021,114,"4:06:01 PM","4:06:01 PM","4:13:32 PM",0,451,TRUE,0
396,05/01/2021,115,"4:08:55 PM","4:08:55 PM","4:09:40 PM",0,45,TRUE,1
397,05/01/2021,116,"4:18:32 PM","4:18:32 PM","4:18:57 PM",0,25,TRUE,0
398,05/01/2021,117,"4:18:55 PM","4:18:55 PM","4:23:39 PM",0,284,TRUE,2
399,05/01/2021,118,"4:20:41 PM","4:20:41 PM","4:22:26 PM",0,105,TRUE,2
400,05/01/2021,119,"4:25:08 PM","4:25:08 PM","4:28:00 PM",0,172,TRUE,1
401,05/01/2021,120,"4:27:00 PM","4:27:00 PM","4:49:36 PM",0,1356,TRUE,1
402,05/01/2021,121,"4:27:25 PM","4:27:25 PM","4:28:20 PM",0,55,TRUE,0
403,05/01/2021,122,"4:33:49 PM","4:33:49 PM","4:35:15 PM",0,86,TRUE,1
404,05/01/2021,123,"4:34:15 PM","4:34:15 PM","4:34:21 PM",0,6,TRUE,1
405,05/01/2021,124,"4:36:09 PM","4:36:09 PM","4:43:08 PM",0,419,TRUE,1
406,05/01/2021,125,"4:39:28 PM","4:39:28 PM","4:42:29 PM",0,181,TRUE,1
407,05/01/2021,126,"4:40:15 PM","4:40:15 PM","4:44:54 PM",0,279,TRUE,1
408,05/01/2021,127,"4:43:31 PM","4:43:31 PM","4:44:51 PM",0,80,TRUE,0
409,05/01/2021,128,"4:43:56 PM","4:43:56 PM","4:48:37 PM",0,280,TRUE,2
410,05/01/2021,129,"4:45:38 PM","4:45:38 PM","4:49:30 PM",0,233,TRUE,1
411,05/01/2021,130,"4:48:58 PM","4:48:58 PM","4:50:08 PM",0,70,TRUE,1
412,05/01/2021,131,"5:01:00 PM","5:01:00 PM","5:07:25 PM",0,385,TRUE,2
413,05/01/2021,132,"5:08:30 PM","5:08:30 PM","5:20:41 PM",0,731,TRUE,1
414,05/01/2021,133,"5:08:36 PM","5:08:36 PM","5:10:12 PM",0,96,TRUE,2
415,05/01/2021,134,"5:12:58 PM","5:12:58 PM","5:22:02 PM",0,544,TRUE,0
416,05/01/2021,135,"5:26:07 PM","5:26:07 PM","5:31:35 PM",0,328,TRUE,0
417,05/01/2021,136,"5:28:58 PM","5:28:58 PM","5:35:53 PM",0,414,TRUE,2
418,05/01/2021,137,"5:32:49 PM","5:32:49 PM","5:42:20 PM",0,572,TRUE,0
419,05/01/2021,138,"5:36:48 PM","5:36:48 PM","5:38:35 PM",0,108,TRUE,1
420,05/01/2021,139,"5:37:57 PM","5:37:57 PM","5:42:37 PM",0,280,TRUE,0
421,05/01/2021,140,"5:44:12 PM","5:44:12 PM","5:47:07 PM",0,175,TRUE,0
422,05/01/2021,141,"5:47:56 PM","5:47:56 PM","5:51:37 PM",0,221,TRUE,1
423,05/01/2021,143,"5:54:16 PM","5:54:16 PM","5:55:43 PM",0,86,TRUE,2
424,06/01/2021,1,"8:00:00 AM","8:00:00 AM","8:00:54 AM",0,54,TRUE,2
425,06/01/2021,2,"8:05:29 AM","8:05:29 AM","8:13:08 AM",0,459,TRUE,0
426,06/01/2021,3,"8:05:45 AM","8:05:45 AM","8:07:02 AM",0,77,TRUE,1
427,06/01/2021,4,"8:18:22 AM","8:18:22 AM","8:19:41 AM",0,80,TRUE,0
428,06/01/2021,5,"8:23:02 AM","8:23:02 AM","8:23:29 AM",0,28,TRUE,1
429,06/01/2021,6,"8:34:19 AM","8:34:19 AM","8:38:12 AM",0,233,TRUE,1
430,06/01/2021,7,"8:37:44 AM","8:37:44 AM","8:41:08 AM",0,204,TRUE,1
431,06/01/2021,8,"8:37:57 AM","8:37:57 AM","8:56:04 AM",0,1087,TRUE,1
432,06/01/2021,9,"8:38:16 AM","8:38:16 AM","8:39:08 AM",0,53,TRUE,0
433,06/01/2021,10,"8:38:18 AM","8:38:18 AM","8:40:46 AM",0,147,TRUE,0
434,06/01/2021,11,"8:40:49 AM","8:40:49 AM","8:44:14 AM",0,205,TRUE,0
435,06/01/2021,12,"8:42:51 AM","8:42:51 AM","8:46:04 AM",0,192,TRUE,2
436,06/01/2021,13,"8:43:22 AM","8:43:22 AM","8:45:15 AM",0,114,TRUE,0
437,06/01/2021,14,"8:49:23 AM","8:49:23 AM","8:49:41 AM",0,18,TRUE,1
438,06/01/2021,15,"8:56:28 AM","8:56:28 AM","9:01:48 AM",0,320,TRUE,0
439,06/01/2021,16,"8:59:04 AM","8:59:04 AM","8:59:05 AM",0,2,TRUE,1
440,06/01/2021,17,"9:05:08 AM","9:05:08 AM","9:05:11 AM",0,2,TRUE,2
441,06/01/2021,18,"9:05:21 AM","9:05:21 AM","9:15:28 AM",0,607,TRUE,1
442,06/01/2021,19,"9:18:25 AM","9:18:25 AM","9:24:22 AM",0,357,TRUE,0
443,06/01/2021,20,"9:23:46 AM","9:23:46 AM","9:29:15 AM",0,328,TRUE,1
444,06/01/2021,21,"9:25:26 AM","9:25:26 AM","9:26:13 AM",0,47,TRUE,1
445,06/01/2021,22,"9:28:57 AM","9:28:57 AM","9:30:30 AM",0,94,TRUE,0
446,06/01/2021,23,"9:30:36 AM","9:30:36 AM","9:34:20 AM",0,223,TRUE,0
447,06/01/2021,24,"9:31:22 AM","9:31:22 AM","9:32:18 AM",0,56,TRUE,2
448,06/01/2021,25,"9:40:24 AM","9:40:24 AM","10:02:56 AM",0,1352,TRUE,1
449,06/01/2021,26,"9:43:19 AM","9:43:19 AM","9:48:24 AM",0,306,TRUE,1
450,06/01/2021,27,"9:55:19 AM","9:55:19 AM","9:55:50 AM",0,31,TRUE,1
451,06/01/2021,28,"9:57:30 AM","9:57:30 AM","10:03:00 AM",0,329,TRUE,0
452,06/01/2021,29,"9:59:41 AM","9:59:41 AM","10:01:31 AM",0,110,TRUE,1
453,06/01/2021,30,"10:07:31 AM","10:07:31 AM","10:08:12 AM",0,41,TRUE,1
454,06/01/2021,31,"10:13:54 AM","10:13:54 AM","10:14:23 AM",0,29,TRUE,2
455,06/01/2021,32,"10:15:40 AM","10:15:40 AM","10:36:28 AM",0,1248,TRUE,1
456,06/01/2021,33,"10:16:34 AM","10:16:34 AM","10:19:30 AM",0,176,TRUE,1
457,06/01/2021,34,"10:17:48 AM","10:17:48 AM","10:23:02 AM",0,313,TRUE,0
458,06/01/2021,35,"10:18:37 AM","10:18:37 AM","10:21:28 AM",0,171,TRUE,1
459,06/01/2021,36,"10:25:09 AM","10:25:09 AM","10:27:46 AM",0,156,TRUE,2
460,06/01/2021,37,"10:25:39 AM","10:25:39 AM","10:28:17 AM",0,159,TRUE,2
461,06/01/2021,38,"10:29:28 AM","10:29:28 AM","10:30:41 AM",0,73,TRUE,0
462,06/01/2021,39,"10:30:52 AM","10:30:52 AM","10:31:55 AM",0,63,TRUE,1
463,06/01/2021,40,"10:43:05 AM","10:43:05 AM","10:58:58 AM",0,954,TRUE,1
464,06/01/2021,41,"10:47:20 AM","10:47:20 AM","10:52:23 AM",0,302,TRUE,2
465,06/01/2021,42,"10:49:02 AM","10:49:02 AM","10:49:07 AM",0,5,TRUE,0
466,06/01/2021,43,"10:54:18 AM","10:54:18 AM","10:58:57 AM",0,279,TRUE,0
467,06/01/2021,44,"11:11:17 AM","11:11:17 AM","11:14:26 AM",0,188,TRUE,0
468,06/01/2021,45,"11:12:16 AM","11:12:16 AM","11:15:58 AM",0,222,TRUE,1
469,06/01/2021,46,"11:12:54 AM","11:12:54 AM","11:14:18 AM",0,83,TRUE,2
470,06/01/2021,47,"11:18:53 AM","11:18:53 AM","11:23:09 AM",0,256,TRUE,1
471,06/01/2021,48,"11:19:52 AM","11:19:52 AM","11:26:22 AM",0,391,TRUE,1
472,06/01/2021,49,"11:23:00 AM","11:23:00 AM","11:23:01 AM",0,1,TRUE,0
473,06/01/2021,50,"11:25:39 AM","11:25:39 AM","11:28:27 AM",0,168,TRUE,0
474,06/01/2021,51,"11:35:54 AM","11:35:54 AM","11:37:53 AM",0,119,TRUE,1
475,06/01/2021,52,"11:38:08 AM","11:38:08 AM","11:42:47 AM",0,278,TRUE,1
476,06/01/2021,53,"11:47:36 AM","11:47:36 AM","11:56:12 AM",0,516,TRUE,1
477,06/01/2021,54,"11:49:24 AM","11:49:24 AM","11:49:50 AM",0,26,TRUE,1
478,06/01/2021,55,"11:53:31 AM","11:53:31 AM","11:58:18 AM",0,287,TRUE,0
479,06/01/2021,56,"11:55:23 AM","11:55:23 AM","12:03:08 PM",0,465,TRUE,1
480,06/01/2021,57,"11:55:40 AM","11:55:40 AM","11:55:43 AM",0,3,TRUE,1
481,06/01/2021,58,"11:58:27 AM","11:58:27 AM","11:59:31 AM",0,64,TRUE,0
482,06/01/2021,59,"11:59:41 AM","11:59:41 AM","12:02:51 PM",0,191,TRUE,1
483,06/01/2021,60,"12:02:58 PM","12:02:58 PM","12:03:58 PM",0,60,TRUE,1
484,06/01/2021,61,"12:07:17 PM","12:07:17 PM","12:07:26 PM",0,9,TRUE,0
485,06/01/2021,62,"12:07:58 PM","12:07:58 PM","12:08:09 PM",0,11,TRUE,2
486,06/01/2021,63,"12:08:16 PM","12:08:16 PM","12:12:59 PM",0,283,TRUE,1
487,06/01/2021,64,"12:08:48 PM","12:08:48 PM","12:13:30 PM",0,282,TRUE,2
488,06/01/2021,65,"12:11:43 PM","12:11:43 PM","12:22:05 PM",0,622,TRUE,1
489,06/01/2021,66,"12:12:05 PM","12:12:05 PM","12:18:05 PM",0,361,TRUE,0
490,06/01/2021,67,"12:14:28 PM","12:14:28 PM","12:20:27 PM",0,359,TRUE,2
491,06/01/2021,68,"12:22:10 PM","12:22:10 PM","12:22:17 PM",0,7,TRUE,1
492,06/01/2021,69,"12:35:22 PM","12:35:22 PM","12:39:18 PM",0,236,TRUE,1
493,06/01/2021,70,"12:36:14 PM","12:36:14 PM","12:39:32 PM",0,198,TRUE,1
494,06/01/2021,71,"12:36:44 PM","12:36:44 PM","12:37:11 PM",0,27,TRUE,1
495,06/01/2021,72,"12:42:23 PM","12:42:23 PM","12:50:43 PM",0,500,TRUE,2
496,06/01/2021,73,"12:42:28 PM","12:42:28 PM","12:50:03 PM",0,455,TRUE,1
497,06/01/2021,74,"12:44:25 PM","12:44:25 PM","12:47:15 PM",0,170,TRUE,1
498,06/01/2021,75,"12:45:36 PM","12:45:36 PM","12:49:11 PM",0,215,TRUE,2
499,06/01/2021,76,"12:53:19 PM","12:53:19 PM","12:57:16 PM",0,237,TRUE,1
500,06/01/2021,77,"12:54:36 PM","12:54:36 PM","12:55:34 PM",0,58,TRUE,2
501,06/01/2021,78,"12:56:09 PM","12:56:09 PM","12:56:33 PM",0,24,TRUE,1
502,06/01/2021,79,"12:59:10 PM","12:59:10 PM","1:00:29 PM",0,79,TRUE,2
503,06/01/2021,80,"1:02:58 PM","1:02:58 PM","1:05:42 PM",0,165,TRUE,1
504,06/01/2021,81,"1:06:52 PM","1:06:52 PM","1:06:56 PM",0,4,TRUE,1
505,06/01/2021,82,"1:08:27 PM","1:08:27 PM","1:21:35 PM",0,788,TRUE,2
506,06/01/2021,83,"1:12:20 PM","1:12:20 PM","1:20:59 PM",0,519,TRUE,0
507,06/01/2021,84,"1:13:17 PM","1:13:17 PM","1:20:03 PM",0,406,TRUE,2
508,06/01/2021,85,"1:16:40 PM","1:16:40 PM","1:33:53 PM",0,1033,TRUE,1
509,06/01/2021,86,"1:18:32 PM","1:20:03 PM","1:20:41 PM",92,38,FALSE,1
510,06/01/2021,87,"1:19:42 PM","1:20:41 PM","1:28:33 PM",59,472,TRUE,2
511,06/01/2021,88,"1:21:33 PM","1:21:33 PM","1:22:37 PM",0,64,TRUE,0
512,06/01/2021,89,"1:23:13 PM","1:23:13 PM","1:31:47 PM",0,514,TRUE,2
513,06/01/2021,90,"1:28:10 PM","1:28:10 PM","1:37:36 PM",0,566,TRUE,1
514,06/01/2021,91,"1:28:58 PM","1:28:58 PM","1:29:09 PM",0,11,TRUE,1
515,06/01/2021,92,"1:42:15 PM","1:42:15 PM","1:42:20 PM",0,5,TRUE,2
516,06/01/2021,93,"1:45:28 PM","1:45:28 PM","1:50:34 PM",0,306,TRUE,0
517,06/01/2021,94,"1:45:34 PM","1:45:34 PM","1:49:59 PM",0,265,TRUE,0
518,06/01/2021,95,"1:47:32 PM","1:47:32 PM","1:55:38 PM",0,485,TRUE,1
519,06/01/2021,96,"1:59:16 PM","1:59:16 PM","2:04:41 PM",0,325,TRUE,1
520,06/01/2021,97,"2:09:19 PM","2:09:19 PM","2:11:22 PM",0,124,TRUE,2
521,06/01/2021,98,"2:20:53 PM","2:20:53 PM","2:25:26 PM",0,272,TRUE,1
522,06/01/2021,99,"2:22:37 PM","2:22:37 PM","2:27:11 PM",0,274,TRUE,2
523,06/01/2021,100,"2:27:09 PM","2:27:09 PM","2:29:20 PM",0,131,TRUE,1
524,06/01/2021,101,"2:45:12 PM","2:45:12 PM","2:52:04 PM",0,412,TRUE,2
525,06/01/2021,102,"2:47:16 PM","2:47:16 PM","2:54:52 PM",0,456,TRUE,1
526,06/01/2021,103,"2:48:46 PM","2:48:46 PM","2:53:05 PM",0,260,TRUE,1
527,06/01/2021,104,"2:53:03 PM","2:53:03 PM","2:54:57 PM",0,114,TRUE,1
528,06/01/2021,105,"2:53:15 PM","2:53:15 PM","2:54:43 PM",0,88,TRUE,0
529,06/01/2021,106,"2:53:54 PM","2:53:54 PM","2:58:08 PM",0,254,TRUE,1
530,06/01/2021,107,"2:59:14 PM","2:59:14 PM","2:59:55 PM",0,41,TRUE,0
531,06/01/2021,108,"3:02:01 PM","3:02:01 PM","3:02:29 PM",0,28,TRUE,1
532,06/01/2021,109,"3:08:03 PM","3:08:03 PM","3:09:11 PM",0,68,TRUE,1
533,06/01/2021,110,"3:08:42 PM","3:08:42 PM","3:14:56 PM",0,374,TRUE,0
534,06/01/2021,111,"3:11:14 PM","3:11:14 PM","3:26:06 PM",0,892,TRUE,0
535,06/01/2021,112,"3:13:35 PM","3:13:35 PM","3:15:46 PM",0,131,TRUE,2
536,06/01/2021,113,"3:16:59 PM","3:16:59 PM","3:19:26 PM",0,146,TRUE,0
537,06/01/2021,114,"3:17:58 PM","3:17:58 PM","3:20:45 PM",0,167,TRUE,1
538,06/01/2021,115,"3:19:48 PM","3:19:48 PM","3:20:14 PM",0,26,TRUE,2
539,06/01/2021,116,"3:26:15 PM","3:26:15 PM","3:32:15 PM",0,360,TRUE,1
540,06/01/2021,117,"3:27:57 PM","3:27:57 PM","3:32:43 PM",0,286,TRUE,1
541,06/01/2021,118,"3:35:34 PM","3:35:34 PM","3:36:28 PM",0,54,TRUE,1
542,06/01/2021,119,"3:40:03 PM","3:40:03 PM","3:45:20 PM",0,318,TRUE,0
543,06/01/2021,120,"3:43:45 PM","3:43:45 PM","3:45:34 PM",0,109,TRUE,1
544,06/01/2021,121,"3:44:36 PM","3:44:36 PM","3:50:29 PM",0,353,TRUE,1
545,06/01/2021,122,"3:50:16 PM","3:50:16 PM","3:57:08 PM",0,411,TRUE,1
546,06/01/2021,123,"3:59:33 PM","3:59:33 PM","4:02:02 PM",0,150,TRUE,0
547,06/01/2021,124,"4:01:06 PM","4:01:06 PM","4:04:02 PM",0,176,TRUE,0
548,06/01/2021,125,"4:01:40 PM","4:01:40 PM","4:04:58 PM",0,199,TRUE,1
549,06/01/2021,126,"4:06:15 PM","4:06:15 PM","4:08:45 PM",0,149,TRUE,1
550,06/01/2021,127,"4:07:04 PM","4:07:04 PM","4:08:16 PM",0,71,TRUE,0
551,06/01/2021,128,"4:07:12 PM","4:07:12 PM","4:13:37 PM",0,386,TRUE,1
552,06/01/2021,129,"4:10:08 PM","4:10:08 PM","4:16:19 PM",0,372,TRUE,1
553,06/01/2021,130,"4:21:06 PM","4:21:06 PM","4:21:21 PM",0,15,TRUE,1
554,06/01/2021,131,"4:21:31 PM","4:21:31 PM","4:37:27 PM",0,955,TRUE,1
555,06/01/2021,132,"4:25:03 PM","4:25:03 PM","4:28:51 PM",0,228,TRUE,1
556,06/01/2021,133,"4:26:36 PM","4:26:36 PM","4:28:19 PM",0,102,TRUE,1
